Country Name,Country Code,Indicator Name,Indicator Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Portugal,PRT,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,58.86899948,56.80500031,55.78499985,54.9679985,54.32400131,54.44300079,55.43799973,57.71300125,57.82400131,58.45000076,59.0530014,59.16799927,58.14099884,57.65999985,57.26800156,57.41799927,57.31200027,57.35300064,55.47299957,54.47499847,52.7179985,50.69800186,49.6230011,50.61199951,51.33599854,52.06900024,53.83000183,54.67900085,54.76100159
Paraguay,PRY,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,63.18600082,63.04499817,62.90800095,63.10900116,63.02399826,63.06800079,63.06100082,63.02899933,62.87599945,62.85300064,62.9070015,63.09600067,63.87099838,67.23799896,67.44200134,64.94000244,66.44400024,66.68800354,67.18699646,65.83100128,66.01699829,69.39700317,68.15599823,66.03299713,66.40399933,66.61499786,67.2519989,67.31500244,67.46099854
West Bank and Gaza,PSE,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,34.74599838,34.74900055,34.6590004,34.63000107,34.47800064,34.84799957,35.19499969,35.63499832,36.00600052,36.42900085,29.06900024,26.29299927,30.06200027,29.52799988,31.04000092,31.34499931,32.54600143,30.13899994,31.14599991,31.0529995,33.6609993,33.26699829,33.09400177,33.20299911,33.70700073,33.20600128,32.73500061,31.72400093,32.06999969
Pacific island small states,PSS,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,58.23728768,58.14404138,58.18110867,58.08753043,57.99193967,57.9296096,57.80021175,57.66753313,57.42355601,57.45446017,57.57713973,57.67296696,57.71235238,57.82065667,57.926739,58.49667042,58.99649675,59.46008905,59.77861576,60.19059443,60.47263594,59.79083203,59.36699875,58.82748748,58.68399777,58.50411629,58.59005851,58.63509921,58.64819978
Post-demographic dividend,PST,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,56.77935347,56.29337558,55.72408982,55.79955495,55.84451072,55.80173357,56.04485504,55.94445446,56.1464814,56.56090326,56.43790281,56.20845173,56.12324098,56.18956883,56.53740016,56.93520728,57.26889289,57.15016935,55.6014045,55.15812238,55.1388168,55.12415212,55.15061861,55.38614694,55.7330764,56.13949617,56.61108027,56.74086953,56.66876725
French Polynesia,PYF,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,52.60599899,52.67100143,52.67200089,52.74900055,52.75999832,52.86700058,52.80199814,52.63899994,52.28499985,51.95100021,51.59600067,51.14099884,50.55199814,50.10100174,49.82799911,49.7480011,49.70199966,49.75600052,49.07400131,48.81999969,48.83100128,48.7179985,48.52199936,48.45399857,48.375,48.27199936,48.1570015,47.96500015,47.7519989
Qatar,QAT,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,79.57900238,79.0019989,78.89700317,78.92199707,78.93299866,78.47200012,77.20200348,76.56099701,76.20800018,75.91899872,75.97200012,76.1309967,76.84999847,77.61599731,79.35800171,79.99500275,81.69100189,83.32700348,84.83999634,86.27500153,85.59200287,85.49099731,85.92199707,86.60900116,87.41999817,87.05200195,86.79100037,86.74500275,86.89099884
Romania,ROU,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,63.10100174,63.27299881,63.04299927,63.00999832,62.87099838,61.45600128,62.38000107,61.38899994,60.88700104,59.78099823,58.74900055,52.60599899,51.63899994,50.82899857,49.64500046,50.5019989,50.75699997,50.81600189,50.06999969,51.14099884,50.24200058,50.8730011,50.5530014,50.95999908,50.61800003,50.41400146,52.15000153,52.14199829,51.86600113
Russian Federation,RUS,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,62.81900024,62.55400085,60.35699844,57.11000061,55.74399948,54.63299942,52.06800079,50.43099976,53.29299927,54.80899811,54.625,55.79399872,55.26699829,55.88999939,56.6230011,56.89500046,58.31200027,58.59000015,57.33399963,57.88199997,58.61000061,59.29600143,59.18899918,59.43399811,59.20399857,59.36000061,59.1609993,59.05599976,58.75999832
Rwanda,RWA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,88.9940033,88.64399719,88.10900116,87.66200256,86.9960022,86.66999817,86.28299713,85.8789978,85.42700195,84.99700165,84.72200012,84.41500092,84.15799713,83.97799683,83.8769989,83.91699982,84.04299927,84.15599823,83.98100281,83.88600159,83.80000305,83.66799927,83.45400238,83.23699951,83.21399689,83.17199707,83.12799835,83.06700134,82.9940033
South Asia,SAS,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,56.8142367,56.74439521,56.63469418,56.70330437,56.45063367,56.33004695,56.24775789,56.13148718,55.93993444,55.83040543,55.86403049,55.88080463,55.99856919,56.23958212,56.37197352,55.82205741,55.28087043,54.64106629,53.87909828,53.36291194,52.60883416,51.83024421,51.74673572,51.80425481,51.77558088,51.75692321,51.98263643,51.92820528,51.86490598
Saudi Arabia,SAU,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,49.51200104,49.46099854,49.1609993,48.84199905,48.4090004,47.64300156,47.05699921,46.70000076,46.63100052,47.61899948,47.20000076,46.81600189,46.96699905,47.18000031,47.39799881,47.32300186,47.55400085,47.72999954,47.42699814,48.23500061,49.17100143,50.51599884,51.3219986,51.68799973,52.52199936,52.67699814,52.94300079,53.19499969,53.45100021
Sudan,SDN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,42.24700165,42.67200089,42.61399841,42.86399841,43.0379982,43.07400131,42.86500168,42.67100143,42.27299881,41.91600037,41.84999847,41.70199966,41.42100143,41.32600021,41.2120018,41.32799911,41.19800186,40.9129982,41.42699814,41.1780014,41.24100113,41.07500076,41,41.00500107,41.00699997,41.06499863,41.18299866,41.07600021,40.96900177
Senegal,SEN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,49.57899857,49.48899841,49.30699921,49.22800064,49.04399872,48.91699982,48.77899933,48.5890007,48.37099838,48.28699875,48.20899963,48.17599869,47.54299927,46.90599823,46.30899811,45.8730011,45.6570015,45.25999832,44.25500107,43.68099976,43.30899811,43.34700012,43.25899887,43.19300079,43.10200119,43.24700165,43.39599991,43.43199921,43.43899918
Singapore,SGP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,62.08499908,61.80500031,62.26499939,62.77700043,62.91500092,62.80400085,63.59199905,62.61899948,61.57500076,62.30199814,62.24499893,60.17699814,59.99700165,60.02399826,60.60499954,61.88499832,62.85400009,63.77799988,62.47800064,64.1210022,64.44300079,65.05999756,64.91600037,65.66200256,66.28800201,65.79100037,65.79499817,65.71800232,65.625
Solomon Islands,SLB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,69.59600067,69.0530014,68.94599915,68.63600159,68.43699646,68.63300323,68.97699738,69.16899872,69.40000153,70.44999695,71.05799866,71.27999878,71.18900299,71.12000275,71.09400177,71.10900116,71.06199646,70.90399933,71.07099915,71.08000183,70.46199799,70.18800354,70.15299988,70.11799622,70.08699799,70.11000061,70.18499756,70.13400269,70.08999634
Sierra Leone,SLE,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,62.55899811,62.66600037,62.38499832,62.2879982,62.27199936,62.20000076,62.14599991,62.07300186,62.01599884,62.00999832,62.19900131,62,62.03300095,63.56399918,62.7879982,62.05199814,61.32400131,60.52899933,59.45800018,58.86000061,58.13299942,57.15100098,56.13000107,55.29199982,55.52700043,55.49399948,55.69400024,55.57500076,55.43999863
El Salvador,SLV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,56.31499863,56.2879982,55.8390007,57.97999954,57.31999969,55.99000168,55.60699844,57.8409996,57.85800171,57.18600082,56.68399811,56.9109993,57.94800186,56.82899857,56.52899933,57.33800125,57.89199829,58.09500122,57.05899811,56.96500015,57.15800095,58.06900024,58.50600052,57.04100037,56.43000031,56.8370018,58.16699982,58.29299927,58.44300079
San Marino,SMR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,42.26800156,42.1629982,41.88700104,41.77199936,41.5359993,41.32300186,41.04600143,40.85100174,40.51800156,40.36800003,40.13999939,39.87900162,39.80400085,39.7179985,39.69900131,39.76100159,39.88000107,39.81000137,39.37799835,39.30599976,39.20700073,39.23099899,39.24200058,39.39500046,39.51100159,39.64199829,39.88000107,39.91600037,39.97700119
Serbia,SRB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,50.17699814,50.09999847,49.76499939,49.54299927,49.28499985,49.24399948,48.64400101,48.56600189,48.80699921,49.11000061,48.73199844,47.86800003,46.84500122,44.72800064,43.22600174,43.06900024,44.56999969,46.26699829,43.67399979,41.09799957,39.18000031,38.97999954,40.5870018,42.36000061,42.68899918,45.65200043,47.13299942,46.875,46.65200043
Sub-Saharan Africa (excluding high income),SSA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,64.15124187,64.12851531,63.89290027,63.81754802,63.77316848,63.75370048,63.68369607,63.71248674,63.52447113,63.49235068,63.45835787,63.27719384,63.22722358,63.29257914,63.49054029,63.7268793,63.86300569,64.04448412,63.50586592,63.10897185,63.06792019,63.02774834,63.05381265,62.9722811,62.88401039,62.78520318,62.93988226,62.95401976,62.93480757
South Sudan,SSD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,64.70600128,64.61399841,64.26899719,64.15200043,64.09500122,64.125,64.11100006,64.1969986,64.06600189,64.08100128,64.09600067,63.91999817,63.89699936,63.91899872,64.00900269,64.29499817,64.55799866,64.6309967,63.85900116,63.75,63.82400131,63.97200012,63.7519989,63.98799896,63.63800049,63.81200027,63.76300049,63.76399994,63.79100037
Sub-Saharan Africa,SSF,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,64.15124187,64.12851531,63.89290027,63.81754802,63.77316848,63.75370048,63.68369607,63.71248674,63.52447113,63.49235068,63.45835787,63.27719384,63.22722358,63.29257914,63.49054029,63.7268793,63.86300569,64.04448412,63.50586592,63.10897185,63.06792019,63.02774834,63.05381265,62.9722811,62.88401039,62.78520318,62.93988226,62.95401976,62.93480757
Small states,SST,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,54.61908036,54.39651136,54.01067865,53.98274623,53.76080068,53.56505165,53.27860382,53.37563245,53.20346519,53.31254045,53.37826071,53.33931098,53.5708652,53.98008227,54.4350466,55.30874329,55.98818891,56.48869565,56.08482415,55.97578823,56.35975368,56.66235138,57.00391897,57.38424072,57.6489163,57.74066311,58.10713781,58.35820368,58.40429885
Sao Tome and Principe,STP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,48.05899811,47.79899979,47.34999847,47.10100174,47.01900101,47.125,47.37599945,47.80199814,48.08200073,48.3769989,47.79499817,46.7879982,47.51200104,47.70800018,47.63800049,47.75699997,48.86199951,49.93199921,49.84799957,50.64899826,50.89699936,51.17599869,51.11899948,51.23400116,51.46500015,51.52399826,51.77600098,51.60699844,51.49300003
Suriname,SUR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,41.11299896,41.12799835,41.95700073,43.59700012,45.8429985,44.63999939,44.92200089,44.93999863,43.48199844,43.93500137,44.50799942,45.03300095,45.52899933,46.22600174,46.43700027,46.61999893,47.27299881,47.51800156,47.26800156,48.22299957,48.15200043,47.90999985,48.74000168,48.53300095,48.27000046,48,47.73899841,47.68199921,47.73300171
Slovak Republic,SVK,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,58.41999817,56.63399887,54.65399933,51.79499817,52.07099915,53.36700058,52.54899979,52.05099869,49.89199829,48.36100006,48.73699951,48.61700058,49.92200089,49.01300049,49.88199997,51.1969986,52.20800018,53.56000137,51.6609993,50.33399963,50.72499847,50.86399841,50.77999878,51.4620018,52.75899887,54.24499893,55.09999847,55.69800186,55.68099976
Slovenia,SVN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,54.71500015,54.07699966,53.34700012,53.23099899,53.63600159,53.63000107,54.45700073,54.91199875,53.84000015,53.41199875,54.25699997,54.55599976,52.80799866,55.42699814,55.35599899,55.75500107,56.88299942,56.88199997,55.94599915,54.9469986,53.31800079,52.61100006,51.63100052,52.11600113,52.22600174,52.14300156,54.625,54.76499939,54.27299881
Sweden,SWE,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,64.80799866,61.71699905,57.86899948,57.14300156,58.02999878,57.49200058,56.56600189,57.18099976,58.19300079,58.95199966,59.62900162,59.38899994,59.05899811,58.16600037,58.15999985,58.81600189,59.71300125,59.81499863,58.00099945,57.70899963,58.43099976,58.38299942,58.72900009,58.8769989,59.22700119,59.55500031,59.9640007,60.18000031,59.95399857
Eswatini,SWZ,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,38.93299866,39.01100159,38.87200165,38.82300186,38.66500092,38.40599823,38.14300156,38.09400177,37.2859993,36.77899933,36.51200104,35.97900009,35.58800125,35.44900131,35.23600006,35.26300049,35.38100052,36.00500107,35.9620018,36.38199997,36.96300125,37.58599854,38.15299988,38.92699814,39.67399979,40.45100021,40.93500137,41.08200073,41.07099915
Sint Maarten (Dutch part),SXM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,50.29399872,49.44100189,49.01900101,48.8769989,48.95899963,48.07400131,47.19599915,46.36899948,46.40800095,45.4620018,44.1590004,43.80699921,43.99900055,43.11600113,42.39400101,41.88199997,40.80500031,39.76200104,39.47900009,39.34000015,39.2820015,39.05599976,38.7840004,38.54199982,38.11999893,38.10400009,38.18799973,37.80400085,37.42699814
Turks and Caicos Islands,TCA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,71.91999817,71.83899689,71.8239975,71.74199677,71.62799835,71.55400085,71.46199799,71.35399628,71.26399994,71.22399902,71.25800323,71.31500244,71.16699982,70.8030014,70.69400024,70.78500366,70.81500244,70.76399994,70.47799683,70.375,70.2539978,70.17700195,69.87999725,69.85700226,69.72599792,69.56900024,69.71499634,69.68299866,69.61599731
East Asia & Pacific (IDA & IBRD countries),TEA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,74.51732448,74.56017687,74.27977458,74.05883268,73.87821291,73.66658504,73.38702511,73.11437039,72.76988444,72.44552382,71.55419878,70.61646077,69.72650686,69.20077547,68.54868025,68.18832112,68.09645844,67.69636496,67.43387457,67.28818061,67.30579676,67.22547905,66.97720835,66.80478798,66.48378417,66.1670588,65.93297637,65.56421087,65.17865961
Europe & Central Asia (IDA & IBRD countries),TEC,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,58.85073305,58.48385187,56.88498833,55.51360269,54.47198941,53.39233779,52.15982107,51.14643839,51.66628456,51.81636823,51.4953445,51.27261407,50.96060595,51.02240715,51.47689334,51.87696365,52.76772458,53.18428065,52.38950226,52.86180009,53.41184001,53.71587999,53.84643274,53.87195477,54.07001701,54.28149155,54.59797502,54.53451417,54.213326
Togo,TGO,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,79.7539978,79.68900299,79.50099945,79.31800079,79.1780014,79.03299713,78.79000092,78.77899933,78.54199982,78.73500061,78.78299713,78.79100037,78.8030014,78.91300201,78.99199677,79.19300079,78.91200256,78.46600342,77.7440033,77.11399841,76.4940033,76.51000214,76.60600281,76.61100006,76.64199829,76.60399628,76.51000214,76.38200378,76.2539978
Thailand,THA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,73.41899872,74.09999847,73.70500183,73.52899933,73.84300232,74.14099884,74.32099915,71.68199921,71.02899933,71.69000244,71.7519989,72.11699677,72.13800049,72.23799896,72.38400269,71.93900299,72.27899933,72.2519989,72.09799957,71.2519989,72.75099945,72.34899902,70.2990036,69.29399872,68.65599823,67.6309967,67.36499786,67.05699921,66.73400116
Tajikistan,TJK,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,41.26699829,41.23799896,39.56900024,38.51800156,37.91400146,36.61299896,36.41400146,35.32500076,35.79700089,36.13199997,36.27999878,36.33000183,36.47100067,36.75500107,37.01399994,37.57600021,38.04800034,38.24000168,38.15000153,38.20899963,38.31800079,38.31499863,38.29600143,38.40499878,38.57899857,38.76499939,38.89899826,38.86800003,38.80699921
Turkmenistan,TKM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,60.89699936,61.06000137,61.18000031,59.43099976,57.36500168,56.20000076,55.9659996,55.31800079,55.05799866,55.71900177,56.40599823,56.91899872,57.4659996,58.07600021,58.64799881,59.35100174,60.05199814,60.72200012,60.96099854,61.4109993,61.65499878,61.94200134,62.21300125,62.5019989,62.69200134,62.77500153,62.83000183,62.6780014,62.51599884
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,57.93524651,58.35974287,58.68792437,58.60881406,58.05495561,57.52055581,58.24801657,58.18951977,57.66969575,57.64219394,58.02387234,58.0504474,58.15970133,59.10350819,59.55650302,60.1604061,60.27951275,60.54229599,60.05777218,60.05279962,60.08114628,60.67379624,60.51182718,60.39763634,60.12354566,59.31375667,59.23037164,59.2183506,59.20222937
Timor-Leste,TLS,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,60.23500061,60.2179985,60.1570015,59.98899841,59.72800064,59.27199936,58.71500015,58.31399918,57.36899948,56.4469986,55.39500046,53.2519989,51.16500092,49.35800171,47.39899826,45.81200027,44.28300095,42.8769989,41.43500137,40.10900116,39.6780014,39.19400024,38.74100113,38.34400177,38,37.94100189,37.98799896,37.81800079,37.66199875
Middle East & North Africa (IDA & IBRD countries),TMN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,40.9708499,40.78217016,40.33154755,40.34505089,39.88884242,40.01730658,40.06735576,39.76035266,39.98515696,39.70181395,39.67229048,39.51301809,39.87701879,40.64484339,40.6351983,40.84468192,41.01374317,40.58081391,40.61481415,40.45716958,39.96388569,39.73919369,40.00426181,39.61161117,39.33786185,39.5073948,39.47066179,39.45540599,39.37736057
Tonga,TON,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,56.26900101,57.49100113,58.5,59.3030014,58.74499893,58.42100143,58.01200104,57.49599838,56.91999817,56.57600021,56.5719986,56.55699921,56.64300156,57.97299957,58.90999985,59.67900085,59.85499954,59.68000031,59.40000153,59.21099854,59.11800003,59.11100006,59.19499969,59.1269989,58.97499847,58.94800186,58.93799973,58.92100143,58.89799881
South Asia (IDA & IBRD),TSA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,56.8142367,56.74439521,56.63469418,56.70330437,56.45063367,56.33004695,56.24775789,56.13148718,55.93993444,55.83040543,55.86403049,55.88080463,55.99856919,56.23958212,56.37197352,55.82205741,55.28087043,54.64106629,53.87909828,53.36291194,52.60883416,51.83024421,51.74673572,51.80425481,51.77558088,51.75692321,51.98263643,51.92820528,51.86490598
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,64.15124187,64.12851531,63.89290027,63.81754802,63.77316848,63.75370048,63.68369607,63.71248674,63.52447113,63.49235068,63.45835787,63.27719384,63.22722358,63.29257914,63.49054029,63.7268793,63.86300569,64.04448412,63.50586592,63.10897185,63.06792019,63.02774834,63.05381265,62.9722811,62.88401039,62.78520318,62.93988226,62.95401976,62.93480757
Trinidad and Tobago,TTO,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,55.59899902,55.88100052,56.06600189,57.1230011,57.89799881,58.75099945,58.94400024,59.11299896,58.99700165,58.9679985,59.01599884,59.08599854,60.18000031,61.29700089,62.41699982,62.48199844,62.35699844,62.28099823,61.18700027,59.94300079,59.51100159,60.07699966,60.81499863,61.25400162,60.5870018,59.54499817,59.18199921,58.85300064,58.49700165
Tunisia,TUN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,41.50400162,41.23699951,41.12799835,40.9469986,40.88399887,40.73899841,40.72499847,40.5929985,40.3219986,40.07600021,39.9659996,39.53699875,39.20999908,39.00999832,39.31499863,39.86999893,40.03699875,40.18600082,40.14799881,40.57300186,38.33300018,39.23099899,39.68099976,39.97000122,39.81100082,39.54899979,39.45299911,39.27000046,39.08800125
Turkey,TUR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,51.81000137,50.72000122,46.94100189,49.40200043,49.38499832,49.47999954,48.1570015,48.26900101,47.74000168,45.62599945,44.52799988,43.27199936,41.99499893,40.97900009,41.13299942,41.12799835,41.08300018,41.34199905,40.78300095,42.61399841,44.4980011,44.76599884,45.31399918,45.18399811,45.7859993,46.1609993,46.90800095,46.80099869,46.1969986
Tuvalu,TUV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,84.18099976,84.29000092,84.13300323,84.12599945,84.02200317,84.02300262,84.07099915,84.22200012,84.13200378,84.22799683,84.36000061,84.46900177,84.6760025,84.88899994,85.12000275,85.48999786,85.58699799,85.39700317,84.7460022,83.71099854,82.72299957,82.2519989,81.78199768,81.65200043,81.6269989,81.62400055,81.70899963,81.58699799,81.47599792
Uganda,UGA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,69.19000244,69.21199799,69.0490036,68.88899994,68.76399994,68.63600159,68.45500183,68.29199982,68.07299805,68.02700043,67.86799622,67.70300293,67.71399689,68.46600342,69.06600189,69,68.98999786,68.78399658,68.20600128,68.24099731,68.40399933,68.54100037,69.70999908,69.70600128,69.68599701,69.71299744,69.73899841,69.77100372,69.80699921
Ukraine,UKR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,58.73400116,58.52700043,58.34500122,58.47299957,56.41500092,54.5359993,52.99200058,50.77199936,49.55899811,50.30400085,49.7840004,50.09600067,50.49100113,50.50400162,51.15200043,51.22600174,51.39400101,51.36800003,50.08599854,50.54700089,50.89599991,50.78499985,51.56700134,49.26200104,49.59600067,49.26800156,49.05699921,48.90999985,48.6969986
Upper middle income,UMC,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,68.29802274,68.22158838,67.75821251,67.31238556,66.86598821,66.49323192,66.2376937,65.83651654,65.60889652,65.4301213,64.85483584,64.22969872,63.59406798,63.48417175,63.27480442,63.16713829,63.07121918,62.80585536,62.27115493,62.04132382,62.05359465,62.06474011,61.90440121,61.68658717,61.48488438,61.13421911,60.98470185,60.67297151,60.29931092
Uruguay,URY,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,52.64699936,53.27000046,52.37599945,53.26399994,53.89099884,53.95199966,54.04199982,54.16999817,54.23500061,54.40599823,55.34500122,54.62900162,53.92300034,54.12799835,54.99000168,56.78099823,58.84600067,60.24900055,60.68700027,60.79700089,61.70700073,61.1629982,60.69499969,61.0929985,60.08399963,59.59199905,59.13399887,59.20899963,59.33200073
United States,USA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,60.64300156,60.43799973,60.73799896,61.67200089,62.11899948,62.41600037,63.02399826,63.32099915,63.57500076,63.78099823,62.94200134,61.9129982,61.40399933,61.44400024,61.75299835,62.15800095,61.98699951,61.22399902,58.37099838,57.46099854,57.37900162,57.82400131,57.90800095,58.37400055,58.74300003,59.13700104,59.58000183,59.58100128,59.35900116
Uzbekistan,UZB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,60.91600037,60.50899887,59.38700104,58.02299881,57.8030014,56.04700089,55.96699905,54.50699997,54.54299927,55.31900024,56.05400085,56.5870018,57.24399948,58.01900101,58.81299973,59.59400177,60.25400162,60.4659996,60.55199814,60.56100082,61.04100037,61.34199905,61.59700012,61.67499924,61.82099915,61.9469986,62.18099976,62.07400131,61.88700104
St. Vincent and the Grenadines,VCT,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,50.20399857,50.6629982,50.47600174,50.30899811,50.89899826,50.83200073,51.22499847,51.54600143,51.43399811,51.56399918,51.85900116,52.34500122,52.87400055,53.2480011,53.65599823,54.57099915,55.06399918,55.33800125,54.80899811,54.77500153,54.89599991,54.99000168,55.04499817,55.02999878,54.61899948,54.70000076,54.87200165,54.81200027,54.77099991
"Venezuela, RB",VEN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,57.74900055,59.09400177,59.7820015,58.4070015,57.49000168,56.51100159,57.18299866,57.22399902,54.80899811,55.33000183,56.09600067,53.69100189,52.95700073,54.78900146,58.09700012,59.89400101,60.25099945,61.00699997,59.86600113,59.32799911,60.33000183,59.99000168,59.45600128,59.68399811,59.49900055,58.3030014,57.64500046,56.99200058,56.47100067
British Virgin Islands,VGB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
